epoch,lr,train_loss,train_acc,val_loss,val_acc
1,0.0002997040092642407,1.1638633913993834,0.5261666666666667,2.9694801289240518,0.16666666666666666
2,0.0002988172051971717,0.8317683644294739,0.6611666666666667,1.053320118546486,0.56
3,0.0002973430876093033,0.7100116175015767,0.7021666666666667,0.7225229868094126,0.6966666666666667
4,0.00029528747416929463,0.6400878154436748,0.7256666666666667,0.7938485279480616,0.6433333333333333
5,0.00029265847744427303,0.5747241085370381,0.7596666666666667,0.755541249414285,0.678
6,0.0002894664728832377,0.4973700116475423,0.7973333333333333,0.7010364199082056,0.6908333333333333
7,0.000285724057869903,0.4406806307633718,0.8266666666666667,0.7400980425675711,0.695
8,0.00028144600200657956,0.3807561244169871,0.8545,0.665656242231528,0.71
9,0.0002766491888253023,0.32178807894388833,0.8865,0.6508920394182205,0.7231666666666666
10,0.00027135254915624217,0.2555074282884598,0.9223333333333333,0.7238160815238953,0.718
11,0.0002655769864163684,0.2048014436562856,0.9411666666666667,0.809419374247392,0.692
12,0.0002593452941132117,0.16414860103527704,0.9591666666666666,0.859443033238252,0.7041666666666667
13,0.0002526820658893033,0.11385753627618155,0.9748333333333333,0.980096954147021,0.6663333333333333
14,0.0002456135984623034,0.10616432382663091,0.9755,0.9629553843637307,0.6905
15,0.00023816778784387096,0.0829120136698087,0.9806666666666667,0.8015641299287478,0.7258333333333333
16,0.00023037401924684944,0.06965235128005345,0.9831666666666666,0.8110357548991839,0.7305
17,0.00022226305111525726,0.059248331546783446,0.9846666666666667,0.8335428292055925,0.7205
18,0.00021386689373476087,0.05109905701875687,0.9856666666666667,0.8110383662581444,0.7258333333333333
19,0.00020521868290270169,0.051080476979414625,0.9853333333333333,0.8180360622902711,0.7301666666666666
20,0.00019635254915624208,0.04852948728203774,0.9855,0.8533368455767631,0.7236666666666667
21,0.00018730348307472816,0.04858429620663325,0.9851666666666666,0.8347311586638292,0.7266666666666667
22,0.00017810719718785867,0.04623099035024643,0.9851666666666666,0.8343190289636453,0.7363333333333333
23,0.00016879998503464564,0.043987794319788616,0.9855,0.8547282085617384,0.7278333333333333
24,0.000159418577929397,0.045871368636687594,0.9855,0.8388823881745339,0.734
25,0.00015,0.041214657167593635,0.9861666666666666,0.868253864834706,0.7268333333333333
26,0.000140581422070603,0.042324258610606194,0.9858333333333333,0.849570488512516,0.7283333333333334
27,0.00013120001496535436,0.0408873337606589,0.9861666666666666,0.8561391140421232,0.7308333333333333
28,0.0001218928028121413,0.039248195399840674,0.9863333333333333,0.8491868071059386,0.733
29,0.00011269651692527177,0.041467014531294505,0.9855,0.8736930294632912,0.7336666666666667
30,0.00010364745084375793,0.04884500390787919,0.9843333333333333,0.8726000358064969,0.7268333333333333
31,9.478131709729836e-05,0.04029847603042921,0.9865,0.8612320133149624,0.733
32,8.61331062652391e-05,0.0393908035159111,0.9865,0.8722408606509368,0.7335
33,7.773694888474269e-05,0.03859817456205686,0.9863333333333333,0.8629157359798749,0.7343333333333333
34,6.962598075315047e-05,0.03826919903233647,0.9865,0.8655302701294422,0.7315
35,6.183221215612905e-05,0.038041912734508514,0.9866666666666667,0.8654602509538333,0.7318333333333333
36,5.438640153769654e-05,0.03755374411741892,0.9865,0.8630879273315271,0.7315
37,4.73179341106967e-05,0.03700459845860799,0.9866666666666667,0.8828090441127618,0.7276666666666667
38,4.0654705886788306e-05,0.03740111351509889,0.9866666666666667,0.8716569028993447,0.7326666666666667
39,3.4423013583631635e-05,0.03694140689571698,0.9865,0.8667534084022045,0.7328333333333333
40,2.86474508437579e-05,0.0372677607635657,0.9866666666666667,0.8776733938753605,0.7313333333333333
41,2.3350811174697774e-05,0.03732147191340725,0.9865,0.8792765567004681,0.7316666666666667
42,1.8553997993420465e-05,0.037564041078090665,0.9863333333333333,0.8749858320852121,0.7306666666666667
43,1.42759421300971e-05,0.03704618984957536,0.9865,0.8739059963027637,0.7315
44,1.05335271167623e-05,0.03712242848674456,0.9863333333333333,0.8748499267399311,0.7311666666666666
45,7.341522555726972e-06,0.036594568977753324,0.9865,0.8745686399141948,0.7321666666666666
46,4.712525830705356e-06,0.03694525944193204,0.9866666666666667,0.8764864258567492,0.7311666666666666
47,2.656912390696692e-06,0.03709673036138217,0.9861666666666666,0.8756528567274412,0.731
48,1.1827948028283352e-06,0.03683241369513174,0.9865,0.8760167556802432,0.731
49,2.9599073575926616e-07,0.03671049615740776,0.9865,0.875432781000932,0.7306666666666667
50,0.0,0.03639633109172185,0.9868333333333333,0.8749563835461934,0.7315
